full_text,bigrams,trigrams
"['konteks', 'post', 'seperti', 'meme', 'foto', 'lucu', 'yukatheoglen', 'nyindir', 'drama', 'pssi', 'latih', 'shin', 'taeyong', 'sty', 'barubaru', 'pssi', 'blunder', 'panjang', 'kontrak', 'sty', 'tibatiba', 'cabut', 'ambisi', 'pribadi', 'bikin', 'fans', 'kangen', 'era', 'latih', 'timnas', 'indonesia', 'banyak']","['konteks post', 'post seperti', 'seperti meme', 'meme foto', 'foto lucu', 'lucu yukatheoglen', 'yukatheoglen nyindir', 'nyindir drama', 'drama pssi', 'pssi latih', 'latih shin', 'shin taeyong', 'taeyong sty', 'sty barubaru', 'barubaru pssi', 'pssi blunder', 'blunder panjang', 'panjang kontrak', 'kontrak sty', 'sty tibatiba', 'tibatiba cabut', 'cabut ambisi', 'ambisi pribadi', 'pribadi bikin', 'bikin fans', 'fans kangen', 'kangen era', 'era latih', 'latih timnas', 'timnas indonesia', 'indonesia banyak']","['konteks post seperti', 'post seperti meme', 'seperti meme foto', 'meme foto lucu', 'foto lucu yukatheoglen', 'lucu yukatheoglen nyindir', 'yukatheoglen nyindir drama', 'nyindir drama pssi', 'drama pssi latih', 'pssi latih shin', 'latih shin taeyong', 'shin taeyong sty', 'taeyong sty barubaru', 'sty barubaru pssi', 'barubaru pssi blunder', 'pssi blunder panjang', 'blunder panjang kontrak', 'panjang kontrak sty', 'kontrak sty tibatiba', 'sty tibatiba cabut', 'tibatiba cabut ambisi', 'cabut ambisi pribadi', 'ambisi pribadi bikin', 'pribadi bikin fans', 'bikin fans kangen', 'fans kangen era', 'kangen era latih', 'era latih timnas', 'latih timnas indonesia', 'timnas indonesia banyak']"
"['andai', 'punya', 'waktu', 'latih', 'lebih', 'banyak', 'timnas', 'indonesia', 'yakni', 'raih', 'hasil', 'lebih', 'baik', 'simak', 'komentar', 'pascalaga', 'patrick', 'kluivert', 'kalah', 'arab', 'saudi']","['andai punya', 'punya waktu', 'waktu latih', 'latih lebih', 'lebih banyak', 'banyak timnas', 'timnas indonesia', 'indonesia yakni', 'yakni raih', 'raih hasil', 'hasil lebih', 'lebih baik', 'baik simak', 'simak komentar', 'komentar pascalaga', 'pascalaga patrick', 'patrick kluivert', 'kluivert kalah', 'kalah arab', 'arab saudi']","['andai punya waktu', 'punya waktu latih', 'waktu latih lebih', 'latih lebih banyak', 'lebih banyak timnas', 'banyak timnas indonesia', 'timnas indonesia yakni', 'indonesia yakni raih', 'yakni raih hasil', 'raih hasil lebih', 'hasil lebih baik', 'lebih baik simak', 'baik simak komentar', 'simak komentar pascalaga', 'komentar pascalaga patrick', 'pascalaga patrick kluivert', 'patrick kluivert kalah', 'kluivert kalah arab', 'kalah arab saudi']"
"['jeblok', 'rapor', 'merah', 'main', 'timnas', 'indonesia', 'patrick', 'kluivert', 'evaluasi', 'jelang', 'hadap', 'irak']","['jeblok rapor', 'rapor merah', 'merah main', 'main timnas', 'timnas indonesia', 'indonesia patrick', 'patrick kluivert', 'kluivert evaluasi', 'evaluasi jelang', 'jelang hadap', 'hadap irak']","['jeblok rapor merah', 'rapor merah main', 'merah main timnas', 'main timnas indonesia', 'timnas indonesia patrick', 'indonesia patrick kluivert', 'patrick kluivert evaluasi', 'kluivert evaluasi jelang', 'evaluasi jelang hadap', 'jelang hadap irak']"
"['ignya', 'timnas', 'indonesia', 'min']","['ignya timnas', 'timnas indonesia', 'indonesia min']","['ignya timnas indonesia', 'timnas indonesia min']"
"['eksklusif', 'raut', 'kecewa', 'patrick', 'kluivert', 'usai', 'timnas', 'indonesia', 'tumbang', 'arab', 'saudi']","['eksklusif raut', 'raut kecewa', 'kecewa patrick', 'patrick kluivert', 'kluivert usai', 'usai timnas', 'timnas indonesia', 'indonesia tumbang', 'tumbang arab', 'arab saudi']","['eksklusif raut kecewa', 'raut kecewa patrick', 'kecewa patrick kluivert', 'patrick kluivert usai', 'kluivert usai timnas', 'usai timnas indonesia', 'timnas indonesia tumbang', 'indonesia tumbang arab', 'tumbang arab saudi']"
"['amat', 'sepak', 'bola', 'mohamad', 'kusnaeni', 'bung', 'kus', 'nilai', 'rencana', 'main', 'game', 'plan', 'timnas', 'indonesia', 'jalan', 'bagaimana', 'mesti', 'kalah', 'arab', 'saudi']","['amat sepak', 'sepak bola', 'bola mohamad', 'mohamad kusnaeni', 'kusnaeni bung', 'bung kus', 'kus nilai', 'nilai rencana', 'rencana main', 'main game', 'game plan', 'plan timnas', 'timnas indonesia', 'indonesia jalan', 'jalan bagaimana', 'bagaimana mesti', 'mesti kalah', 'kalah arab', 'arab saudi']","['amat sepak bola', 'sepak bola mohamad', 'bola mohamad kusnaeni', 'mohamad kusnaeni bung', 'kusnaeni bung kus', 'bung kus nilai', 'kus nilai rencana', 'nilai rencana main', 'rencana main game', 'main game plan', 'game plan timnas', 'plan timnas indonesia', 'timnas indonesia jalan', 'indonesia jalan bagaimana', 'jalan bagaimana mesti', 'bagaimana mesti kalah', 'mesti kalah arab', 'kalah arab saudi']"
"['bekuk', 'arab', 'saudi', 'usai', 'unggul', 'lebih', 'dulu', 'patrick', 'kluivert', 'bongkar', 'deret', 'masalah', 'timnas', 'indonesia']","['bekuk arab', 'arab saudi', 'saudi usai', 'usai unggul', 'unggul lebih', 'lebih dulu', 'dulu patrick', 'patrick kluivert', 'kluivert bongkar', 'bongkar deret', 'deret masalah', 'masalah timnas', 'timnas indonesia']","['bekuk arab saudi', 'arab saudi usai', 'saudi usai unggul', 'usai unggul lebih', 'unggul lebih dulu', 'lebih dulu patrick', 'dulu patrick kluivert', 'patrick kluivert bongkar', 'kluivert bongkar deret', 'bongkar deret masalah', 'deret masalah timnas', 'masalah timnas indonesia']"
"['nova', 'arianto', 'sadar', 'konsekuensi', 'guna', 'pakem', 'bek', 'makanya', 'usaha', 'luas', 'national', 'pool', 'timnas', 'timnas', 'turun', 'langsung', 'pantau', 'juara', 'usia', 'muda', 'indonesia', 'meski', 'timnas', 'sulit', 'masuk', 'main']","['nova arianto', 'arianto sadar', 'sadar konsekuensi', 'konsekuensi guna', 'guna pakem', 'pakem bek', 'bek makanya', 'makanya usaha', 'usaha luas', 'luas national', 'national pool', 'pool timnas', 'timnas timnas', 'timnas turun', 'turun langsung', 'langsung pantau', 'pantau juara', 'juara usia', 'usia muda', 'muda indonesia', 'indonesia meski', 'meski timnas', 'timnas sulit', 'sulit masuk', 'masuk main']","['nova arianto sadar', 'arianto sadar konsekuensi', 'sadar konsekuensi guna', 'konsekuensi guna pakem', 'guna pakem bek', 'pakem bek makanya', 'bek makanya usaha', 'makanya usaha luas', 'usaha luas national', 'luas national pool', 'national pool timnas', 'pool timnas timnas', 'timnas timnas turun', 'timnas turun langsung', 'turun langsung pantau', 'langsung pantau juara', 'pantau juara usia', 'juara usia muda', 'usia muda indonesia', 'muda indonesia meski', 'indonesia meski timnas', 'meski timnas sulit', 'timnas sulit masuk', 'sulit masuk main']"
"['jadi', 'ngerti', 'kan', 'shin', 'taeyong', 'tidak', 'panggil', 'marc', 'klok', 'timnas', 'indonesia']","['jadi ngerti', 'ngerti kan', 'kan shin', 'shin taeyong', 'taeyong tidak', 'tidak panggil', 'panggil marc', 'marc klok', 'klok timnas', 'timnas indonesia']","['jadi ngerti kan', 'ngerti kan shin', 'kan shin taeyong', 'shin taeyong tidak', 'taeyong tidak panggil', 'tidak panggil marc', 'panggil marc klok', 'marc klok timnas', 'klok timnas indonesia']"
"['perintah', 'ambil', 'langkah', 'nyata', 'timnas', 'kasih', 'motivasi', 'indonesia', 'siap', 'lawan', 'narkoba', 'berantasnarkoba']","['perintah ambil', 'ambil langkah', 'langkah nyata', 'nyata timnas', 'timnas kasih', 'kasih motivasi', 'motivasi indonesia', 'indonesia siap', 'siap lawan', 'lawan narkoba', 'narkoba berantasnarkoba']","['perintah ambil langkah', 'ambil langkah nyata', 'langkah nyata timnas', 'nyata timnas kasih', 'timnas kasih motivasi', 'kasih motivasi indonesia', 'motivasi indonesia siap', 'indonesia siap lawan', 'siap lawan narkoba', 'lawan narkoba berantasnarkoba']"
"['seperti', 'mimpi', 'timnas', 'indonesia', 'tampil', 'piala', 'dunia', 'kubur', 'dalamdalam', 'peluang', 'lolos', 'ogut', 'prediksi', 'sangat', 'kecil', 'sayang', 'pupus', 'mimpi', 'benar', 'hindar', 'game', 'plan', 'harus', 'lebih', 'baik', 'bukan', 'lawan', 'superior']","['seperti mimpi', 'mimpi timnas', 'timnas indonesia', 'indonesia tampil', 'tampil piala', 'piala dunia', 'dunia kubur', 'kubur dalamdalam', 'dalamdalam peluang', 'peluang lolos', 'lolos ogut', 'ogut prediksi', 'prediksi sangat', 'sangat kecil', 'kecil sayang', 'sayang pupus', 'pupus mimpi', 'mimpi benar', 'benar hindar', 'hindar game', 'game plan', 'plan harus', 'harus lebih', 'lebih baik', 'baik bukan', 'bukan lawan', 'lawan superior']","['seperti mimpi timnas', 'mimpi timnas indonesia', 'timnas indonesia tampil', 'indonesia tampil piala', 'tampil piala dunia', 'piala dunia kubur', 'dunia kubur dalamdalam', 'kubur dalamdalam peluang', 'dalamdalam peluang lolos', 'peluang lolos ogut', 'lolos ogut prediksi', 'ogut prediksi sangat', 'prediksi sangat kecil', 'sangat kecil sayang', 'kecil sayang pupus', 'sayang pupus mimpi', 'pupus mimpi benar', 'mimpi benar hindar', 'benar hindar game', 'hindar game plan', 'game plan harus', 'plan harus lebih', 'harus lebih baik', 'lebih baik bukan', 'baik bukan lawan', 'bukan lawan superior']"
"['maarten', 'paes', 'selamat', 'gawang', 'timnas', 'indonesia', 'genosida', 'arab', 'saudi']","['maarten paes', 'paes selamat', 'selamat gawang', 'gawang timnas', 'timnas indonesia', 'indonesia genosida', 'genosida arab', 'arab saudi']","['maarten paes selamat', 'paes selamat gawang', 'selamat gawang timnas', 'gawang timnas indonesia', 'timnas indonesia genosida', 'indonesia genosida arab', 'genosida arab saudi']"
"['eduardo', 'perez', 'dorong', 'semangat', 'timnas', 'indonesia', 'tembus', 'piala', 'dunia']","['eduardo perez', 'perez dorong', 'dorong semangat', 'semangat timnas', 'timnas indonesia', 'indonesia tembus', 'tembus piala', 'piala dunia']","['eduardo perez dorong', 'perez dorong semangat', 'dorong semangat timnas', 'semangat timnas indonesia', 'timnas indonesia tembus', 'indonesia tembus piala', 'tembus piala dunia']"
"['baru', 'sembuh', 'cedera', 'langsung', 'ngasih', 'tampil', 'baik', 'timnas', 'indonesia', 'tampil', 'paes', 'semalem', 'benerbener', 'selamat', 'paes', 'mana', 'jmteam', 'paling', 'keren']","['baru sembuh', 'sembuh cedera', 'cedera langsung', 'langsung ngasih', 'ngasih tampil', 'tampil baik', 'baik timnas', 'timnas indonesia', 'indonesia tampil', 'tampil paes', 'paes semalem', 'semalem benerbener', 'benerbener selamat', 'selamat paes', 'paes mana', 'mana jmteam', 'jmteam paling', 'paling keren']","['baru sembuh cedera', 'sembuh cedera langsung', 'cedera langsung ngasih', 'langsung ngasih tampil', 'ngasih tampil baik', 'tampil baik timnas', 'baik timnas indonesia', 'timnas indonesia tampil', 'indonesia tampil paes', 'tampil paes semalem', 'paes semalem benerbener', 'semalem benerbener selamat', 'benerbener selamat paes', 'selamat paes mana', 'paes mana jmteam', 'mana jmteam paling', 'jmteam paling keren']"
"['main', 'timnas', 'indonesia', 'reng', 'banget', 'lawan', 'arab', 'saudi', 'yasa', 'sembrono', 'klok', 'bawah', 'standar']","['main timnas', 'timnas indonesia', 'indonesia reng', 'reng banget', 'banget lawan', 'lawan arab', 'arab saudi', 'saudi yasa', 'yasa sembrono', 'sembrono klok', 'klok bawah', 'bawah standar']","['main timnas indonesia', 'timnas indonesia reng', 'indonesia reng banget', 'reng banget lawan', 'banget lawan arab', 'lawan arab saudi', 'arab saudi yasa', 'saudi yasa sembrono', 'yasa sembrono klok', 'sembrono klok bawah', 'klok bawah standar']"
"['non', 'teknis', 'timnas', 'indonesia', 'sangat', 'layak', 'lolos', 'timnas', 'round', 'qwc']","['non teknis', 'teknis timnas', 'timnas indonesia', 'indonesia sangat', 'sangat layak', 'layak lolos', 'lolos timnas', 'timnas round', 'round qwc']","['non teknis timnas', 'teknis timnas indonesia', 'timnas indonesia sangat', 'indonesia sangat layak', 'sangat layak lolos', 'layak lolos timnas', 'lolos timnas round', 'timnas round qwc']"
"['anjing', 'timnas', 'indonesia', 'kalah', 'timnasindonesia']","['anjing timnas', 'timnas indonesia', 'indonesia kalah', 'kalah timnasindonesia']","['anjing timnas indonesia', 'timnas indonesia kalah', 'indonesia kalah timnasindonesia']"
"['betul', 'kambuaya', 'biasa', 'kaya', 'gin', 'kan', 'engga', 'murni', 'karena', 'taktik', 'jitu', 'arsitek', 'baik', 'pernah', 'dmiliki', 'timnas', 'indonesia', 'bro']","['betul kambuaya', 'kambuaya biasa', 'biasa kaya', 'kaya gin', 'gin kan', 'kan engga', 'engga murni', 'murni karena', 'karena taktik', 'taktik jitu', 'jitu arsitek', 'arsitek baik', 'baik pernah', 'pernah dmiliki', 'dmiliki timnas', 'timnas indonesia', 'indonesia bro']","['betul kambuaya biasa', 'kambuaya biasa kaya', 'biasa kaya gin', 'kaya gin kan', 'gin kan engga', 'kan engga murni', 'engga murni karena', 'murni karena taktik', 'karena taktik jitu', 'taktik jitu arsitek', 'jitu arsitek baik', 'arsitek baik pernah', 'baik pernah dmiliki', 'pernah dmiliki timnas', 'dmiliki timnas indonesia', 'timnas indonesia bro']"
"['eksklusif', 'ragam', 'outfit', 'kalcer', 'suporter', 'timnas', 'indonesia', 'king', 'abdullah', 'stadium']","['eksklusif ragam', 'ragam outfit', 'outfit kalcer', 'kalcer suporter', 'suporter timnas', 'timnas indonesia', 'indonesia king', 'king abdullah', 'abdullah stadium']","['eksklusif ragam outfit', 'ragam outfit kalcer', 'outfit kalcer suporter', 'kalcer suporter timnas', 'suporter timnas indonesia', 'timnas indonesia king', 'indonesia king abdullah', 'king abdullah stadium']"
"['patrick', 'kluivert', 'sesal', 'siap', 'minim', 'timnas', 'indonesia', 'arab', 'saudi']","['patrick kluivert', 'kluivert sesal', 'sesal siap', 'siap minim', 'minim timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi']","['patrick kluivert sesal', 'kluivert sesal siap', 'sesal siap minim', 'siap minim timnas', 'minim timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi']"
"['timnas', 'indonesia', 'era', 'patrick', 'kluivert', 'dominan', 'cetak', 'gol', 'penalti', 'ketimbang', 'open', 'play', 'kualifikasi', 'piala', 'dunia']","['timnas indonesia', 'indonesia era', 'era patrick', 'patrick kluivert', 'kluivert dominan', 'dominan cetak', 'cetak gol', 'gol penalti', 'penalti ketimbang', 'ketimbang open', 'open play', 'play kualifikasi', 'kualifikasi piala', 'piala dunia']","['timnas indonesia era', 'indonesia era patrick', 'era patrick kluivert', 'patrick kluivert dominan', 'kluivert dominan cetak', 'dominan cetak gol', 'cetak gol penalti', 'gol penalti ketimbang', 'penalti ketimbang open', 'ketimbang open play', 'open play kualifikasi', 'play kualifikasi piala', 'kualifikasi piala dunia']"
"['timnas', 'indonesia', 'era', 'patrick', 'kluivert', 'dominan', 'cetak', 'gol', 'penalti', 'ketimbang', 'open', 'play', 'kualifikasi', 'piala', 'dunia']","['timnas indonesia', 'indonesia era', 'era patrick', 'patrick kluivert', 'kluivert dominan', 'dominan cetak', 'cetak gol', 'gol penalti', 'penalti ketimbang', 'ketimbang open', 'open play', 'play kualifikasi', 'kualifikasi piala', 'piala dunia']","['timnas indonesia era', 'indonesia era patrick', 'era patrick kluivert', 'patrick kluivert dominan', 'kluivert dominan cetak', 'dominan cetak gol', 'cetak gol penalti', 'gol penalti ketimbang', 'penalti ketimbang open', 'ketimbang open play', 'open play kualifikasi', 'play kualifikasi piala', 'kualifikasi piala dunia']"
"['eksklusif', 'ragam', 'outfit', 'kalcer', 'suporter', 'timnas', 'indonesia', 'king', 'abdullah', 'stadium']","['eksklusif ragam', 'ragam outfit', 'outfit kalcer', 'kalcer suporter', 'suporter timnas', 'timnas indonesia', 'indonesia king', 'king abdullah', 'abdullah stadium']","['eksklusif ragam outfit', 'ragam outfit kalcer', 'outfit kalcer suporter', 'kalcer suporter timnas', 'suporter timnas indonesia', 'timnas indonesia king', 'indonesia king abdullah', 'king abdullah stadium']"
"['pak', 'menko', 'infrastruktur', 'bangun', 'wilayah', 'ipk', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'mohon', 'tertib', 'standar', 'konstruksi', 'bangun', 'timnas', 'indonesia', 'usai', 'ambruk', 'bombardir', 'timnas', 'arab', 'saudi']","['pak menko', 'menko infrastruktur', 'infrastruktur bangun', 'bangun wilayah', 'wilayah ipk', 'ipk agus', 'agus harimurti', 'harimurti yudhoyono', 'yudhoyono ahy', 'ahy mohon', 'mohon tertib', 'tertib standar', 'standar konstruksi', 'konstruksi bangun', 'bangun timnas', 'timnas indonesia', 'indonesia usai', 'usai ambruk', 'ambruk bombardir', 'bombardir timnas', 'timnas arab', 'arab saudi']","['pak menko infrastruktur', 'menko infrastruktur bangun', 'infrastruktur bangun wilayah', 'bangun wilayah ipk', 'wilayah ipk agus', 'ipk agus harimurti', 'agus harimurti yudhoyono', 'harimurti yudhoyono ahy', 'yudhoyono ahy mohon', 'ahy mohon tertib', 'mohon tertib standar', 'tertib standar konstruksi', 'standar konstruksi bangun', 'konstruksi bangun timnas', 'bangun timnas indonesia', 'timnas indonesia usai', 'indonesia usai ambruk', 'usai ambruk bombardir', 'ambruk bombardir timnas', 'bombardir timnas arab', 'timnas arab saudi']"
"['skema', 'timnas', 'indonesia', 'lolos', 'piala', 'dunia', 'usai', 'kalah', 'arab', 'saudi']","['skema timnas', 'timnas indonesia', 'indonesia lolos', 'lolos piala', 'piala dunia', 'dunia usai', 'usai kalah', 'kalah arab', 'arab saudi']","['skema timnas indonesia', 'timnas indonesia lolos', 'indonesia lolos piala', 'lolos piala dunia', 'piala dunia usai', 'dunia usai kalah', 'usai kalah arab', 'kalah arab saudi']"
"['latih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'aku', 'kecewa', 'kalah', 'arab', 'saudi', 'minta', 'anak', 'asuh', 'bangkit', 'lawan', 'irak', 'sepakat', 'sob', 'bolaskorcom', 'timnasindonesia', 'patrickkluivert']","['latih timnas', 'timnas indonesia', 'indonesia patrick', 'patrick kluivert', 'kluivert aku', 'aku kecewa', 'kecewa kalah', 'kalah arab', 'arab saudi', 'saudi minta', 'minta anak', 'anak asuh', 'asuh bangkit', 'bangkit lawan', 'lawan irak', 'irak sepakat', 'sepakat sob', 'sob bolaskorcom', 'bolaskorcom timnasindonesia', 'timnasindonesia patrickkluivert']","['latih timnas indonesia', 'timnas indonesia patrick', 'indonesia patrick kluivert', 'patrick kluivert aku', 'kluivert aku kecewa', 'aku kecewa kalah', 'kecewa kalah arab', 'kalah arab saudi', 'arab saudi minta', 'saudi minta anak', 'minta anak asuh', 'anak asuh bangkit', 'asuh bangkit lawan', 'bangkit lawan irak', 'lawan irak sepakat', 'irak sepakat sob', 'sepakat sob bolaskorcom', 'sob bolaskorcom timnasindonesia', 'bolaskorcom timnasindonesia patrickkluivert']"
"['timnas', 'indonesia', 'kalah', 'towel', 'berisik', 'dunia', 'sedang', 'baik', 'bung']","['timnas indonesia', 'indonesia kalah', 'kalah towel', 'towel berisik', 'berisik dunia', 'dunia sedang', 'sedang baik', 'baik bung']","['timnas indonesia kalah', 'indonesia kalah towel', 'kalah towel berisik', 'towel berisik dunia', 'berisik dunia sedang', 'dunia sedang baik', 'sedang baik bung']"
"['hari', 'kurang', 'bahagia', 'timnas', 'indonesia', 'hari', 'ganti', 'main', 'latih', 'partick', 'kluivert', 'jadi', 'sorot', 'yance', 'mark', 'klok', 'sebut', 'kurang', 'perform', 'begini', 'tanggap', 'erick', 'thohir', 'nagaslot']","['hari kurang', 'kurang bahagia', 'bahagia timnas', 'timnas indonesia', 'indonesia hari', 'hari ganti', 'ganti main', 'main latih', 'latih partick', 'partick kluivert', 'kluivert jadi', 'jadi sorot', 'sorot yance', 'yance mark', 'mark klok', 'klok sebut', 'sebut kurang', 'kurang perform', 'perform begini', 'begini tanggap', 'tanggap erick', 'erick thohir', 'thohir nagaslot']","['hari kurang bahagia', 'kurang bahagia timnas', 'bahagia timnas indonesia', 'timnas indonesia hari', 'indonesia hari ganti', 'hari ganti main', 'ganti main latih', 'main latih partick', 'latih partick kluivert', 'partick kluivert jadi', 'kluivert jadi sorot', 'jadi sorot yance', 'sorot yance mark', 'yance mark klok', 'mark klok sebut', 'klok sebut kurang', 'sebut kurang perform', 'kurang perform begini', 'perform begini tanggap', 'begini tanggap erick', 'tanggap erick thohir', 'erick thohir nagaslot']"
"['latih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'beber', 'cedera', 'derita', 'calvin', 'verdonk', 'absen', 'lawan', 'arab', 'saudi', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'putar', 'empat', 'verdonk', 'king', 'abdullah', 'sports', 'city', 'stadium', 'jeddah', 'kamis', 'dini', 'hari', 'skuad']","['latih timnas', 'timnas indonesia', 'indonesia patrick', 'patrick kluivert', 'kluivert beber', 'beber cedera', 'cedera derita', 'derita calvin', 'calvin verdonk', 'verdonk absen', 'absen lawan', 'lawan arab', 'arab saudi', 'saudi kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia', 'asia putar', 'putar empat', 'empat verdonk', 'verdonk king', 'king abdullah', 'abdullah sports', 'sports city', 'city stadium', 'stadium jeddah', 'jeddah kamis', 'kamis dini', 'dini hari', 'hari skuad']","['latih timnas indonesia', 'timnas indonesia patrick', 'indonesia patrick kluivert', 'patrick kluivert beber', 'kluivert beber cedera', 'beber cedera derita', 'cedera derita calvin', 'derita calvin verdonk', 'calvin verdonk absen', 'verdonk absen lawan', 'absen lawan arab', 'lawan arab saudi', 'arab saudi kualifikasi', 'saudi kualifikasi piala', 'kualifikasi piala dunia', 'piala dunia zona', 'dunia zona asia', 'zona asia putar', 'asia putar empat', 'putar empat verdonk', 'empat verdonk king', 'verdonk king abdullah', 'king abdullah sports', 'abdullah sports city', 'sports city stadium', 'city stadium jeddah', 'stadium jeddah kamis', 'jeddah kamis dini', 'kamis dini hari', 'dini hari skuad']"
