full_text,bigrams
"['bagaimana', 'putus', 'ali', 'lama', 'tanding', 'timnas', 'indonesia', 'lawan', 'arab', 'saudi', 'fair', 'timnasindonesia', 'timnasday', 'garudamendunia', 'klok', 'walsh', 'paes', 'yance', 'yakob', 'kevin', 'diks']","['bagaimana putus', 'putus ali', 'ali lama', 'lama tanding', 'tanding timnas', 'timnas indonesia', 'indonesia lawan', 'lawan arab', 'arab saudi', 'saudi fair', 'fair timnasindonesia', 'timnasindonesia timnasday', 'timnasday garudamendunia', 'garudamendunia klok', 'klok walsh', 'walsh paes', 'paes yance', 'yance yakob', 'yakob kevin', 'kevin diks']"
"['semangat', 'garuda', 'timnas', 'indonesia', 'kalah', 'arab', 'saudi', 'laga', 'perdana', 'grup', 'ronde', 'kamis', 'dini', 'hari', 'wib', 'laga', 'lanjut', 'indonesia', 'wajib', 'menang', 'atas', 'irak', 'jaga', 'asa', 'lolos', 'piala', 'dunia', 'aset', 'photo', 'bigmatch', 'timnasday', 'idnvsksa']","['semangat garuda', 'garuda timnas', 'timnas indonesia', 'indonesia kalah', 'kalah arab', 'arab saudi', 'saudi laga', 'laga perdana', 'perdana grup', 'grup ronde', 'ronde kamis', 'kamis dini', 'dini hari', 'hari wib', 'wib laga', 'laga lanjut', 'lanjut indonesia', 'indonesia wajib', 'wajib menang', 'menang atas', 'atas irak', 'irak jaga', 'jaga asa', 'asa lolos', 'lolos piala', 'piala dunia', 'dunia aset', 'aset photo', 'photo bigmatch', 'bigmatch timnasday', 'timnasday idnvsksa']"
"['bagaimana', 'peluang', 'timnas', 'indonesia', 'lolos']","['bagaimana peluang', 'peluang timnas', 'timnas indonesia', 'indonesia lolos']"
"['emang', 'gabisa', 'cok', 'harap', 'timnas', 'sepak', 'bola', 'indonesia']","['emang gabisa', 'gabisa cok', 'cok harap', 'harap timnas', 'timnas sepak', 'sepak bola', 'bola indonesia']"
"['kalau', 'lebih', 'blak', 'blakan', 'malah', 'sorry', 'say', 'layak', 'baik', 'main', 'latih', 'pssi', 'sepakbola', 'indonesia', 'seluruh', 'lolos', 'piala', 'dunia']","['kalau lebih', 'lebih blak', 'blak blakan', 'blakan malah', 'malah sorry', 'sorry say', 'say layak', 'layak baik', 'baik main', 'main latih', 'latih pssi', 'pssi sepakbola', 'sepakbola indonesia', 'indonesia seluruh', 'seluruh lolos', 'lolos piala', 'piala dunia']"
"['siapin', 'ruang', 'ikhlas', 'gimana', 'cara', 'iklas', 'jelek', 'banget', 'anjir', 'main', 'wasit', 'sudah', 'usaha', 'fair', 'terlalu', 'banyak', 'mikir', 'faktor', 'non', 'teknis', 'wasit', 'nyata', 'faktor', 'taktik', 'timnas', 'sendiri', 'bikin', 'indonesia', 'kalah', 'wkwkwk']","['siapin ruang', 'ruang ikhlas', 'ikhlas gimana', 'gimana cara', 'cara iklas', 'iklas jelek', 'jelek banget', 'banget anjir', 'anjir main', 'main wasit', 'wasit sudah', 'sudah usaha', 'usaha fair', 'fair terlalu', 'terlalu banyak', 'banyak mikir', 'mikir faktor', 'faktor non', 'non teknis', 'teknis wasit', 'wasit nyata', 'nyata faktor', 'faktor taktik', 'taktik timnas', 'timnas sendiri', 'sendiri bikin', 'bikin indonesia', 'indonesia kalah', 'kalah wkwkwk']"
"['indonesia', 'kalah', 'hari', 'atas', 'izin', 'atas', 'cuma', 'mau', 'bilang', 'terima', 'kasih', 'tuhan', 'yesus', 'nama', 'tuhan', 'yesus', 'timnas', 'indonesia', 'menang', 'lawan', 'iraq']","['indonesia kalah', 'kalah hari', 'hari atas', 'atas izin', 'izin atas', 'atas cuma', 'cuma mau', 'mau bilang', 'bilang terima', 'terima kasih', 'kasih tuhan', 'tuhan yesus', 'yesus nama', 'nama tuhan', 'tuhan yesus', 'yesus timnas', 'timnas indonesia', 'indonesia menang', 'menang lawan', 'lawan iraq']"
"['hasil', 'malam', 'diri', 'makin', 'yakin', 'ganti', 'latih', 'timnas', 'indonesia', 'pssi', 'bukan', 'faktor', 'teknis', 'politis', 'jadi', 'materialistis', 'timnasday']","['hasil malam', 'malam diri', 'diri makin', 'makin yakin', 'yakin ganti', 'ganti latih', 'latih timnas', 'timnas indonesia', 'indonesia pssi', 'pssi bukan', 'bukan faktor', 'faktor teknis', 'teknis politis', 'politis jadi', 'jadi materialistis', 'materialistis timnasday']"
"['kualifikasi', 'putar', 'empat', 'piala', 'dunia', 'zona', 'asia', 'timnas', 'indonesia', 'alami', 'kalah', 'skor', 'atas', 'arab', 'saudi', 'laga', 'pertama', 'putar', 'empat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia']","['kualifikasi putar', 'putar empat', 'empat piala', 'piala dunia', 'dunia zona', 'zona asia', 'asia timnas', 'timnas indonesia', 'indonesia alami', 'alami kalah', 'kalah skor', 'skor atas', 'atas arab', 'arab saudi', 'saudi laga', 'laga pertama', 'pertama putar', 'putar empat', 'empat kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia']"
"['hutan', 'indonesia', 'renggang', 'sekali', 'lini', 'tengah', 'timnas']","['hutan indonesia', 'indonesia renggang', 'renggang sekali', 'sekali lini', 'lini tengah', 'tengah timnas']"
"['indonesia', 'biasa', 'tidak', 'percaya', 'dengam', 'background', 'check', 'tidak', 'jabat', 'tidak', 'latih', 'timnas', 'jelas', 'pernah', 'disangkutpautkan', 'mafia', 'serah', 'bukti', 'tidak', 'kan', 'banyak', 'pilih', 'latih', 'kalau', 'memang', 'sty', 'ganti', 'malah', 'patrick', 'kluivert']","['indonesia biasa', 'biasa tidak', 'tidak percaya', 'percaya dengam', 'dengam background', 'background check', 'check tidak', 'tidak jabat', 'jabat tidak', 'tidak latih', 'latih timnas', 'timnas jelas', 'jelas pernah', 'pernah disangkutpautkan', 'disangkutpautkan mafia', 'mafia serah', 'serah bukti', 'bukti tidak', 'tidak kan', 'kan banyak', 'banyak pilih', 'pilih latih', 'latih kalau', 'kalau memang', 'memang sty', 'sty ganti', 'ganti malah', 'malah patrick', 'patrick kluivert']"
"['mana', 'bilang', 'timnas', 'indonesia', 'kerjain', 'wasit', 'kartu', 'merah', 'pinalti', 'kalah', 'memang', 'bego']","['mana bilang', 'bilang timnas', 'timnas indonesia', 'indonesia kerjain', 'kerjain wasit', 'wasit kartu', 'kartu merah', 'merah pinalti', 'pinalti kalah', 'kalah memang', 'memang bego']"
"['orang', 'sebab', 'gagal', 'timnas', 'indonesia']","['orang sebab', 'sebab gagal', 'gagal timnas', 'timnas indonesia']"
"['rating', 'main', 'timnas', 'indonesia', 'versi', 'sofascore', 'gimana', 'siapa', 'paling', 'curi', 'perhati', 'kamu', 'superfriends', 'timnasindonesia', 'timnasday']","['rating main', 'main timnas', 'timnas indonesia', 'indonesia versi', 'versi sofascore', 'sofascore gimana', 'gimana siapa', 'siapa paling', 'paling curi', 'curi perhati', 'perhati kamu', 'kamu superfriends', 'superfriends timnasindonesia', 'timnasindonesia timnasday']"
"['strategi', 'formasi', 'squad', 'turun', 'kluivert', 'untuk', 'timnas', 'indonesia', 'layak', 'piala', 'dunia']","['strategi formasi', 'formasi squad', 'squad turun', 'turun kluivert', 'kluivert untuk', 'untuk timnas', 'timnas indonesia', 'indonesia layak', 'layak piala', 'piala dunia']"
"['main', 'malam', 'saudi', 'main', 'buruk', 'jelak', 'timnas', 'indonesia', 'sangat', 'lambat', 'ubah', 'taktik', 'strategi', 'sudah', 'jelas', 'tahan', 'agaragar', 'lini', 'tengah', 'mati', 'eeh', 'lambat', 'banget', 'ganti', 'main', 'timnasindonesia', 'timnasday']","['main malam', 'malam saudi', 'saudi main', 'main buruk', 'buruk jelak', 'jelak timnas', 'timnas indonesia', 'indonesia sangat', 'sangat lambat', 'lambat ubah', 'ubah taktik', 'taktik strategi', 'strategi sudah', 'sudah jelas', 'jelas tahan', 'tahan agaragar', 'agaragar lini', 'lini tengah', 'tengah mati', 'mati eeh', 'eeh lambat', 'lambat banget', 'banget ganti', 'ganti main', 'main timnasindonesia', 'timnasindonesia timnasday']"
"['ingat', 'orang', 'bangga', 'cinta', 'latih', 'timnas', 'indonesia', 'main', 'sedang', 'under', 'perform', 'lebih', 'baik', 'jangan', 'paksa', 'main', 'karena', 'untuk', 'salah', 'tetap', 'semangat', 'timnasday']","['ingat orang', 'orang bangga', 'bangga cinta', 'cinta latih', 'latih timnas', 'timnas indonesia', 'indonesia main', 'main sedang', 'sedang under', 'under perform', 'perform lebih', 'lebih baik', 'baik jangan', 'jangan paksa', 'paksa main', 'main karena', 'karena untuk', 'untuk salah', 'salah tetap', 'tetap semangat', 'semangat timnasday']"
"['nonton', 'timnas', 'jaman', 'timnas', 'alphard', 'lalu', 'timnas', 'sangat', 'bangga', 'sekarang', 'normal', 'timnas', 'indonesia']","['nonton timnas', 'timnas jaman', 'jaman timnas', 'timnas alphard', 'alphard lalu', 'lalu timnas', 'timnas sangat', 'sangat bangga', 'bangga sekarang', 'sekarang normal', 'normal timnas', 'timnas indonesia']"
"['full', 'time', 'indonesia', 'arab', 'saudi', 'gol', 'penalti', 'kevin', 'diks', 'cukup', 'selamat', 'garuda', 'kalah', 'tipis', 'jeddah', 'feras', 'albrikan', 'jadi', 'mimpi', 'buruk', 'indonesia', 'lewat', 'brace', 'pasti', 'menang', 'tuan', 'rumah', 'meski', 'kalah', 'timnas', 'tampil', 'berani', 'penuh']","['full time', 'time indonesia', 'indonesia arab', 'arab saudi', 'saudi gol', 'gol penalti', 'penalti kevin', 'kevin diks', 'diks cukup', 'cukup selamat', 'selamat garuda', 'garuda kalah', 'kalah tipis', 'tipis jeddah', 'jeddah feras', 'feras albrikan', 'albrikan jadi', 'jadi mimpi', 'mimpi buruk', 'buruk indonesia', 'indonesia lewat', 'lewat brace', 'brace pasti', 'pasti menang', 'menang tuan', 'tuan rumah', 'rumah meski', 'meski kalah', 'kalah timnas', 'timnas tampil', 'tampil berani', 'berani penuh']"
"['kaya', 'main', 'jelek', 'terbapuk', 'tergajelas', 'timnas', 'indonesia', 'kualifikasi', 'pildun', 'kluivertout']","['kaya main', 'main jelek', 'jelek terbapuk', 'terbapuk tergajelas', 'tergajelas timnas', 'timnas indonesia', 'indonesia kualifikasi', 'kualifikasi pildun', 'pildun kluivertout']"
"['defeat', 'jeddah', 'lini', 'tengah', 'indonesia', 'jadi', 'big', 'problem', 'tanding', 'kali', 'meski', 'peluang', 'peluang', 'sungguh', 'luar', 'nalar', 'timnasday', 'timnas']","['defeat jeddah', 'jeddah lini', 'lini tengah', 'tengah indonesia', 'indonesia jadi', 'jadi big', 'big problem', 'problem tanding', 'tanding kali', 'kali meski', 'meski peluang', 'peluang peluang', 'peluang sungguh', 'sungguh luar', 'luar nalar', 'nalar timnasday', 'timnasday timnas']"
"['indonesia', 'arab', 'saudi', 'diks', 'kluivert', 'bangsat', 'tanggung', 'jawab', 'wooyy']","['indonesia arab', 'arab saudi', 'saudi diks', 'diks kluivert', 'kluivert bangsat', 'bangsat tanggung', 'tanggung jawab', 'jawab wooyy']"
"['jalan', 'tanding']",['jalan tanding']
"['full', 'time', 'timnas', 'indonesia', 'sayang', 'kalah', 'laga', 'perdana', 'putar', 'empat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'timnasgas', 'timnasday', 'kitagaruda', 'roadto']","['full time', 'time timnas', 'timnas indonesia', 'indonesia sayang', 'sayang kalah', 'kalah laga', 'laga perdana', 'perdana putar', 'putar empat', 'empat kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia', 'asia timnasgas', 'timnasgas timnasday', 'timnasday kitagaruda', 'kitagaruda roadto']"
"['salah', 'siapa', 'salah', 'timnas', 'indonesia', 'seluruh', 'staff', 'jajar', 'fifa']","['salah siapa', 'siapa salah', 'salah timnas', 'timnas indonesia', 'indonesia seluruh', 'seluruh staff', 'staff jajar', 'jajar fifa']"
"['credit', 'paes', 'selalu', 'tampil', 'luar', 'biasa', 'bawah', 'mistar', 'timnas', 'indonesia', 'timnasday', 'timnasindonesia', 'garudamendunia', 'biasa', 'wasit', 'arab', 'saudi', 'yakon', 'yance', 'sayur', 'walsh']","['credit paes', 'paes selalu', 'selalu tampil', 'tampil luar', 'luar biasa', 'biasa bawah', 'bawah mistar', 'mistar timnas', 'timnas indonesia', 'indonesia timnasday', 'timnasday timnasindonesia', 'timnasindonesia garudamendunia', 'garudamendunia biasa', 'biasa wasit', 'wasit arab', 'arab saudi', 'saudi yakon', 'yakon yance', 'yance sayur', 'sayur walsh']"
"['gol', 'tidak', 'perlu', 'gawang', 'paes', 'biasa', 'liga', 'amburadul', 'gol', 'dua', 'tiga', 'tipikal', 'gol', 'salah', 'main', 'liga', 'indonesia', 'kalo', 'maen', 'timnas', 'tidak', 'nyalahin', 'scr', 'personal', 'main', 'tapi', 'biasa', 'bentuk', 'budaya', 'liga', 'jujur']","['gol tidak', 'tidak perlu', 'perlu gawang', 'gawang paes', 'paes biasa', 'biasa liga', 'liga amburadul', 'amburadul gol', 'gol dua', 'dua tiga', 'tiga tipikal', 'tipikal gol', 'gol salah', 'salah main', 'main liga', 'liga indonesia', 'indonesia kalo', 'kalo maen', 'maen timnas', 'timnas tidak', 'tidak nyalahin', 'nyalahin scr', 'scr personal', 'personal main', 'main tapi', 'tapi biasa', 'biasa bentuk', 'bentuk budaya', 'budaya liga', 'liga jujur']"
"['but', 'terimakasih', 'atas', 'point', 'semangat', 'selalu', 'untuk', 'timnas', 'indonesia']","['but terimakasih', 'terimakasih atas', 'atas point', 'point semangat', 'semangat selalu', 'selalu untuk', 'untuk timnas', 'timnas indonesia']"
"['skor', 'hasil', 'arab', 'saudi', 'timnas', 'indonesia', 'kualifikasi', 'piala', 'dunia', 'asa', 'akhir', 'lawan', 'irak']","['skor hasil', 'hasil arab', 'arab saudi', 'saudi timnas', 'timnas indonesia', 'indonesia kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia asa', 'asa akhir', 'akhir lawan', 'lawan irak']"
"['hasil', 'akhir', 'cukup', 'kecewa', 'harap', 'ngomongngomong', 'lolos', 'asal', 'menang', 'lawan', 'iraq', 'saudi', 'iraq', 'iraq', 'menang', 'iya', 'tidak', 'indonesia', 'timnasindonesia', 'timnas']","['hasil akhir', 'akhir cukup', 'cukup kecewa', 'kecewa harap', 'harap ngomongngomong', 'ngomongngomong lolos', 'lolos asal', 'asal menang', 'menang lawan', 'lawan iraq', 'iraq saudi', 'saudi iraq', 'iraq iraq', 'iraq menang', 'menang iya', 'iya tidak', 'tidak indonesia', 'indonesia timnasindonesia', 'timnasindonesia timnas']"
"['marselino', 'ferdinan', 'absen', 'cedera', 'hamstring', 'alam', 'lawan', 'lebanon', 'september', 'jalan', 'pulih', 'terapi', 'intensif', 'siap', 'main', 'laga', 'timnas', 'indonesia', 'lawan', 'arab', 'saudi', 'irak']","['marselino ferdinan', 'ferdinan absen', 'absen cedera', 'cedera hamstring', 'hamstring alam', 'alam lawan', 'lawan lebanon', 'lebanon september', 'september jalan', 'jalan pulih', 'pulih terapi', 'terapi intensif', 'intensif siap', 'siap main', 'main laga', 'laga timnas', 'timnas indonesia', 'indonesia lawan', 'lawan arab', 'arab saudi', 'saudi irak']"
"['menit', 'bara', 'timnas', 'indonesia', 'hajar', 'arab', 'saudi']","['menit bara', 'bara timnas', 'timnas indonesia', 'indonesia hajar', 'hajar arab', 'arab saudi']"
"['kangen', 'trio', 'baris', 'tembok', 'belakang', 'timnas', 'indonesia', 'idzes', 'hubner', 'amp', 'ridho']","['kangen trio', 'trio baris', 'baris tembok', 'tembok belakang', 'belakang timnas', 'timnas indonesia', 'indonesia idzes', 'idzes hubner', 'hubner amp', 'amp ridho']"
"['timnas', 'indonesia', 'masuk', 'pildun', 'kalo', 'jadi', 'tuan', 'rumah', 'sisakanruangikhlas']","['timnas indonesia', 'indonesia masuk', 'masuk pildun', 'pildun kalo', 'kalo jadi', 'jadi tuan', 'tuan rumah', 'rumah sisakanruangikhlas']"
"['timnas', 'indonesia', 'aku', 'unggul', 'tuan', 'rumah', 'arab', 'saudi', 'laga', 'grup', 'putar', 'empat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'gelar', 'stadion', 'alinma', 'bank', 'king', 'abdullah', 'sports', 'city', 'jeddah', 'kamis', 'dini', 'hari', 'wib', 'kevin', 'diks', 'sumbang', 'brace']","['timnas indonesia', 'indonesia aku', 'aku unggul', 'unggul tuan', 'tuan rumah', 'rumah arab', 'arab saudi', 'saudi laga', 'laga grup', 'grup putar', 'putar empat', 'empat kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia', 'asia gelar', 'gelar stadion', 'stadion alinma', 'alinma bank', 'bank king', 'king abdullah', 'abdullah sports', 'sports city', 'city jeddah', 'jeddah kamis', 'kamis dini', 'dini hari', 'hari wib', 'wib kevin', 'kevin diks', 'diks sumbang', 'sumbang brace']"
"['tanding', 'perdana', 'ronde', 'empat', 'kualifikasi', 'piala', 'dunia', 'timnas', 'indonesia', 'arab', 'saudi', 'jalan', 'ketat', 'warna', 'drama', 'var']","['tanding perdana', 'perdana ronde', 'ronde empat', 'empat kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi jalan', 'jalan ketat', 'ketat warna', 'warna drama', 'drama var']"
"['lihat', 'match', 'sangat', 'tuju', 'mediamedia', 'luar', 'sana', 'timnas', 'indonesia', 'capai', 'level', 'piala', 'dunia']","['lihat match', 'match sangat', 'sangat tuju', 'tuju mediamedia', 'mediamedia luar', 'luar sana', 'sana timnas', 'timnas indonesia', 'indonesia capai', 'capai level', 'level piala', 'piala dunia']"
"['cukup', 'sayang', 'timnas', 'indonesia', 'menghadang', 'uang', 'haram', 'arap', 'asudi', 'kandang', 'arap', 'asudi', 'huft']","['cukup sayang', 'sayang timnas', 'timnas indonesia', 'indonesia menghadang', 'menghadang uang', 'uang haram', 'haram arap', 'arap asudi', 'asudi kandang', 'kandang arap', 'arap asudi', 'asudi huft']"
"['coach', 'patrick', 'timnas', 'indonesia', 'butuh', 'regenerasi', 'bukan', 'pemainpemain', 'tua', 'kau', 'bawah', 'hancur', 'kan', 'lini', 'tengah', 'mainin', 'klok']","['coach patrick', 'patrick timnas', 'timnas indonesia', 'indonesia butuh', 'butuh regenerasi', 'regenerasi bukan', 'bukan pemainpemain', 'pemainpemain tua', 'tua kau', 'kau bawah', 'bawah hancur', 'hancur kan', 'kan lini', 'lini tengah', 'tengah mainin', 'mainin klok']"
"['salah', 'timnas', 'indonesia', 'lambat', 'ganti', 'main', 'ole', 'tom', 'haye', 'dimasukin', 'pas', 'menit', 'unggul', 'main', 'oper', 'hadehh']","['salah timnas', 'timnas indonesia', 'indonesia lambat', 'lambat ganti', 'ganti main', 'main ole', 'ole tom', 'tom haye', 'haye dimasukin', 'dimasukin pas', 'pas menit', 'menit unggul', 'unggul main', 'main oper', 'oper hadehh']"
"['timnas', 'indonesia', 'tel', 'kalah', 'tipis', 'arab', 'saudi', 'laga', 'kualifikasi', 'piala', 'dunia', 'fifa', 'laksana', 'stadion', 'king', 'abdullah', 'sports', 'city', 'elshintasport', 'timnasday', 'timnasindonesia']","['timnas indonesia', 'indonesia tel', 'tel kalah', 'kalah tipis', 'tipis arab', 'arab saudi', 'saudi laga', 'laga kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia fifa', 'fifa laksana', 'laksana stadion', 'stadion king', 'king abdullah', 'abdullah sports', 'sports city', 'city elshintasport', 'elshintasport timnasday', 'timnasday timnasindonesia']"
"['respect', 'wasit', 'seluruh', 'main', 'timnas', 'indonesia', 'yakob', 'klok', 'garudamendunia', 'timnasday', 'timnasindonesia']","['respect wasit', 'wasit seluruh', 'seluruh main', 'main timnas', 'timnas indonesia', 'indonesia yakob', 'yakob klok', 'klok garudamendunia', 'garudamendunia timnasday', 'timnasday timnasindonesia']"
"['milik', 'skuad', 'lebih', 'mewah', 'banding', 'era', 'sty', 'patrick', 'kluivert', 'tidak', 'olah', 'main', 'timnas', 'indonesia', 'salah', 'pasing', 'panik', 'dipressing', 'amp', 'lihat', 'malas', 'berlaribergerak', 'babak', 'peluang', 'lolos', 'kian', 'sulit']","['milik skuad', 'skuad lebih', 'lebih mewah', 'mewah banding', 'banding era', 'era sty', 'sty patrick', 'patrick kluivert', 'kluivert tidak', 'tidak olah', 'olah main', 'main timnas', 'timnas indonesia', 'indonesia salah', 'salah pasing', 'pasing panik', 'panik dipressing', 'dipressing amp', 'amp lihat', 'lihat malas', 'malas berlaribergerak', 'berlaribergerak babak', 'babak peluang', 'peluang lolos', 'lolos kian', 'kian sulit']"
"['satu', 'satu', 'cara', 'henti', 'pecah', 'supporter', 'timnas', 'latih', 'lolos', 'indonesia', 'piala', 'dunia', 'dengan', 'staff', 'latih', 'sekarang', 'semua', 'gagal', 'jadi', 'kalian', 'pro', 'pssi', 'diam', 'kalau', 'bilang', 'sty', 'better']","['satu satu', 'satu cara', 'cara henti', 'henti pecah', 'pecah supporter', 'supporter timnas', 'timnas latih', 'latih lolos', 'lolos indonesia', 'indonesia piala', 'piala dunia', 'dunia dengan', 'dengan staff', 'staff latih', 'latih sekarang', 'sekarang semua', 'semua gagal', 'gagal jadi', 'jadi kalian', 'kalian pro', 'pro pssi', 'pssi diam', 'diam kalau', 'kalau bilang', 'bilang sty', 'sty better']"
"['mohon', 'doa', 'dukung', 'timnas', 'indonesia', 'tanding', 'lawan', 'arab', 'saudi', 'malam']","['mohon doa', 'doa dukung', 'dukung timnas', 'timnas indonesia', 'indonesia tanding', 'tanding lawan', 'lawan arab', 'arab saudi', 'saudi malam']"
"['hahaha', 'bahas', 'pilih', 'latih', 'timnas', 'indonesia', 'main', 'sudah', 'juang', 'suka', 'banter', 'latih', 'ups', 'kan', 'akun', 'emang', 'suka', 'banter', 'tidak', 'banter', 'tidak', 'rame']","['hahaha bahas', 'bahas pilih', 'pilih latih', 'latih timnas', 'timnas indonesia', 'indonesia main', 'main sudah', 'sudah juang', 'juang suka', 'suka banter', 'banter latih', 'latih ups', 'ups kan', 'kan akun', 'akun emang', 'emang suka', 'suka banter', 'banter tidak', 'tidak banter', 'banter tidak', 'tidak rame']"
